size,total_sqft,bath,balcony,built_up,carpet,plot,immediate,readymove
3,1260,2,1,0,0,0,0,1
6,1200,5,0,0,0,1,0,1
3,1702,3,2,0,0,0,0,1
3,1080,2,2,0,0,0,0,1
2,1189,2,1,1,0,0,0,1
2,1035,2,1,0,0,0,0,1
2,1200,2,1,0,0,0,0,0
8,4482,6,2,0,0,1,0,1
3,1200,3,0,0,0,1,0,1
3,1300,3,1,0,0,0,0,0
2,1330,2,1,0,0,0,0,0
3,1210,2,1,0,0,0,0,1
3,1350,2,2,1,0,0,0,1
3,1900,2,2,0,0,0,0,1
3,1935,4,2,0,0,0,0,1
3,1410,3,3,0,0,0,0,1
2,1469,2,2,0,0,0,0,1
2,986,2,1,0,0,0,0,1
3,1460,2,2,0,0,0,0,1
3,1260,2,2,0,0,0,0,0
3,1345,2,2,0,0,0,0,1
2,980,2,1,0,0,0,0,1
2,1164,2,2,1,0,0,0,1
2,929,1,2,0,0,0,0,1
2,1065,2,1,1,0,0,0,1
2,1172,2,0,0,0,0,0,0
3,3000,3,1,0,0,0,0,1
2,1020,2,1,0,0,0,0,0
3,1362,3,1,0,0,0,0,1
1,672,1,1,0,0,0,0,1
3,1746,3,3,0,0,0,0,1
2,1025,2,1,1,0,0,0,0
2,1532,2,1,0,0,0,0,1
3,1200,2,2,0,0,0,0,1
2,1250,2,2,0,0,0,0,1
2,1188,2,1,0,0,0,0,1
4,3565,4,0,1,0,0,0,0
2,1170,2,2,0,0,0,0,0
3,1800,3,2,0,0,0,0,1
2,1000,2,1,0,0,1,0,1
3,2600,3,1,0,0,1,0,1
5,1200,4,3,0,0,1,0,1
4,2507,4,2,0,0,0,0,1
2,1061,2,1,0,0,0,0,1
2,1290,2,2,0,0,0,0,1
2,1200,2,1,0,0,0,0,1
2,1120,2,2,0,0,0,0,0
1,418,1,1,0,0,0,0,1
3,1333,3,1,0,0,0,0,1
3,1691,3,2,0,0,0,0,1
1,747,1,0,0,0,0,0,0
3,1700,3,3,0,0,0,0,1
3,2030,4,1,0,0,0,0,0
2,1012,2,1,0,0,0,0,0
3,1245,2,1,0,1,0,0,1
3,1765,3,2,0,0,0,0,1
2,1110,2,2,0,0,0,0,1
2,967,2,1,1,0,0,0,1
2,1044,2,2,0,0,0,0,1
3,1518,3,3,0,0,0,0,1
3,1300,2,2,0,0,0,0,1
3,1798,3,3,0,0,0,0,1
2,866.28,2,0,0,1,0,0,1
4,3410,5,3,0,0,0,0,0
2,1179,2,2,0,0,0,0,1
5,3600,5,1.584375738,0,0,0,0,1
2,1125,2,1,0,0,0,0,1
3,2098,3,1,0,0,0,0,1
3,2400,3,1,0,0,0,0,1
3,1976,3,2,1,0,0,0,1
2,1190,2,2,1,0,0,0,1
3,1800,3,3,0,0,0,0,1
3,1761,3,1,0,0,0,0,0
3,1700,3,3,0,0,0,0,1
4,900,4,1,1,0,0,0,1
2,1128,2,1,0,0,0,0,0
3,2000,3,2,0,0,0,0,1
3,1220,2,1,1,0,0,0,0
1,509,1,1,0,0,0,0,0
3,1852,4,2,0,0,0,0,1
2,1045,2,1,0,0,0,0,0
4,3535,4,2,0,0,0,0,1
2,1102,2,2,0,0,0,0,1
4,1800,3,2,0,0,0,0,1
3,1436,2,2,0,0,0,0,1
3,1397,2,1.584375738,0,0,0,0,1
2,1140,2,2,0,0,0,0,1
1,645,1,1,0,0,0,0,0
5,2350,5,1.584375738,0,0,1,0,1
3,1200,3,2,0,0,1,0,0
3,2050,3,2,0,1,0,0,1
2,1335,2,1,0,0,0,0,1
2,2100,1,1,0,0,1,0,1
3,1255,3,2,0,0,0,0,0
2,1140,2,1,0,0,0,0,1
3,2376,3,1,0,0,0,0,1
1,663,1,1,0,0,0,0,0
2,1276,2,0,0,0,0,0,1
3,1450,3,3,0,0,0,0,1
3,1400,3,3,0,0,0,0,1
2,1339,2,1,0,0,0,0,0
3,1220,2,1,1,0,0,0,0
3,2200,3,2,1,0,0,0,1
2,1305,2,2,1,0,0,0,1
3,1740,3,3,1,0,0,0,1
2,680,1,1,0,0,0,0,1
2,1154,2,2,0,0,0,0,1
2,1200,2,2,1,0,0,0,1
2,1155,2,2,0,0,0,0,1
3,1525,2,3,0,0,0,0,1
1,600,1,1,1,0,0,0,1
4,2470,5,2,0,0,0,0,0
2,1100,2,1,0,0,0,0,1
2,1250,2,2,0,0,0,0,1
2,1400,2,1,0,0,0,0,1
3,1600,3,2,0,0,0,0,1
2,1060,2,1,1,0,0,0,1
2,1272,2,2,0,0,0,0,1
2,1296,2,2,0,0,0,0,0
4,2100,3,2,1,0,0,0,1
3,1945,3,3,0,0,0,0,1
3,1033,2,2,0,0,0,0,0
3,2300,2,1.584375738,0,0,0,0,1
2,1235,2,2,0,0,0,0,0
3,2100,3,1,0,0,0,0,1
2,850,2,1,0,0,0,0,1
3,1880,3,2,0,0,0,0,1
4,2450,4,2,0,0,0,0,0
2,1060,2,2,0,0,0,0,1
3,2041,3,3,0,0,0,0,1
2,1050,2,2,1,0,0,0,1
2,1037,2,1,0,0,0,0,1
2,1150,2,1,1,0,0,0,0
2,1184,2,1,0,0,0,0,1
3,1680,3,2,1,0,0,0,1
3,1411,3,2,0,0,0,0,0
5,900,5,0,0,0,1,0,1
2,900,2,2,0,0,0,0,0
4,3500,4,3,1,0,0,0,1
3,1702,3,2,0,0,0,0,1
2,1185,2,2,0,0,0,0,1
3,1300,3,1,0,0,0,0,0
3,1545,3,2,0,0,0,0,1
3,1515,2,2,0,0,0,0,1
3,1300,3,3,0,0,0,0,1
2,1107,2,1,0,0,0,0,1
3,1720,3,2,0,0,0,0,1
3,1540,3,2,0,0,0,0,1
2,1000,2,1,0,0,0,0,1
1,710,1,1,0,0,0,0,0
2,1100,2,1,0,0,0,0,1
4,3200,4,0,1,0,0,0,1
2,900,2,2,0,0,1,0,1
2,1250,2,0,1,0,0,0,1
5,2400,4,3,1,0,0,0,1
3,1584.01,3,1,0,0,0,0,1
4,875,4,0,0,0,1,0,1
4,1200,6,3,0,0,1,0,1
3,1485,2,2,0,0,0,0,1
3,1100,2,1,1,0,0,0,1
2,1245,2,1,0,0,0,0,0
4,1880,4,0,1,0,0,0,0
3,2214,3,3,0,0,0,0,0
2,1050,2,2,1,0,0,0,0
4,600,4,2,0,0,1,0,1
3,1640,3,2,0,0,0,0,0
2,1165,2,1,0,0,0,0,1
2,1110,2,1,1,0,0,0,1
7,1200,5,2,0,0,0,0,1
4,4000,4,2,1,0,0,0,1
4,4500,4,0,1,0,0,0,1
4,600,4,3,0,0,1,0,1
2,1300,2,2,0,0,0,0,1
2,1200,1,0,0,0,1,0,1
2.803653311,1500,2.692510947,1.584375738,0,0,1,1,0
2,1232,2,1,0,0,0,0,0
3,1704,3,2,0,0,0,0,1
3,1275,2,2,1,0,0,0,1
3,1222,2,1,0,0,0,0,1
2,1155,2,2,0,0,0,0,1
2,1000,2,1,0,0,0,0,0
2,1200,2,1,0,0,0,0,1
3,1517,3,2,0,0,0,0,0
2,1166,2,1,0,0,0,0,0
2,870,2,2,1,0,0,0,1
5,4000,5,2,0,0,0,0,1
4,1350,4,1,0,0,1,0,1
4,3019,6,1.584375738,0,0,0,0,1
3,1345,3,1,0,0,0,0,1
3,900,3,1,0,0,1,0,1
4,3800,5,2,0,0,0,0,1
3,971,2,2,0,0,0,0,1
2,1255,2,1,0,0,0,0,1
2,1810,2,2,1,0,0,0,1
2,1300,2,1,1,0,0,0,1
2,1185,2,2,0,0,0,0,1
2,1350,2,3,0,0,0,0,1
3,1590,3,0,0,0,0,0,0
7,3000,6,3,0,0,0,0,1
4,1560,3,2,0,0,1,0,1
3,1650,3,1.584375738,0,0,0,0,1
3,1645,3,2,0,0,0,0,1
3,1748,3,1.584375738,0,0,0,0,1
3,1200,3,1,0,0,1,0,0
2,1170,2,3,1,0,0,0,1
4,3420,4,2,1,0,0,0,1
3,1320,2,2,1,0,0,0,1
3,1610,3,2,0,0,0,0,0
3,1870,3,3,0,0,0,0,1
3,1510,2,1,0,0,0,0,1
6,2700,7,3,1,0,0,0,1
3,1305,2,1,0,0,0,0,1
3,1500,2,1,0,0,0,0,1
2,1149,2,1,0,0,0,0,1
4,1948,4,2,1,0,0,0,1
3,1448,3,1,0,0,1,0,1
2,1242,2,1,0,0,0,0,1
2,1268,2,1,0,0,0,0,1
2,1101,2,1,0,0,0,0,1
2,1255,2,3,0,0,0,0,1
3,1362,3,1,0,0,0,0,1
3,984,3,2,0,0,0,0,1
2,1089,2,1,0,0,0,0,0
2,800,1,3,1,0,0,0,1
3,1345,2,1,0,0,0,0,1
8,3600,9,3,0,0,1,0,1
4,1650,2,1,0,0,1,0,1
2,950,2,1,0,0,0,0,1
2,1068,2,1,0,0,0,0,1
2,860,1,2,1,0,0,0,1
8,3000,5,1.584375738,1,0,0,0,1
3,1756,3,2,0,0,0,0,1
2,1205,2,1,0,0,0,0,1
8,1120,8,1.584375738,0,0,1,0,1
3,1800,3,2,0,0,0,0,1
4,8321,5,2,0,0,0,0,0
3,1604,3,0,1,0,0,0,1
4,2732,4,3,0,0,0,0,0
2,1015,2,2,0,0,0,0,0
3,1200,2,2,0,0,0,0,1
2,1010,2,2,0,0,0,0,1
2,1250,3,0,1,0,0,0,1
2,1010,2,1,0,0,0,0,1
2,1050,2,2,0,0,0,0,1
3,1710,3,2,0,0,0,0,1
3,1248.52,3,2,0,0,0,0,0
1,410,1,1,1,0,0,0,1
3,1656,2,1,0,0,0,0,0
3,1451,3,1,0,0,0,0,1
6,1200,3,0,0,0,0,0,1
2,1250,2,2,0,0,0,0,1
3,4395,3,3,0,0,1,0,1
4,4600,6,2,0,0,0,0,1
3,1340,2,3,1,0,0,0,1
2,1100,2,2,0,0,0,0,1
4,6000,6,1.584375738,0,0,0,0,1
3,1700,3,1,0,0,0,0,1
6,1200,5,0,0,0,1,0,1
2,1096,2,1,0,0,0,0,1
2,1160,2,1,0,0,0,0,0
3,1936,3,2,1,0,0,0,1
3,1269,2,2,0,0,0,0,1
3,3500,3,1,0,0,0,0,0
3,1586,3,1,0,0,0,0,0
2,1376,2,1,0,0,0,0,0
3,1452,3,3,0,0,0,0,1
3,1538,3,1,0,0,0,0,0
3,1427,2,1,0,0,0,0,0
2,935,2,0,1,0,0,0,1
2,1220,2,3,1,0,0,0,1
2,1197,2,1,0,0,0,0,1
2,674,1,1,0,0,0,0,0
1,410,1,1,1,0,0,0,1
3,1573,3,1,1,0,0,0,0
2,1135,2,2,0,0,0,0,1
3,1400,2,1,1,0,0,0,0
1,1200,1,0,0,0,0,0,1
3,1800,3,0,0,0,1,0,1
3,2045,3,2,1,0,0,0,1
2,1268,2,1,0,0,0,0,1
2,883,2,1,0,0,0,0,1
3,1600,3,3,0,0,0,0,1
2,1056,2,2,0,0,0,0,1
10,1200,11,1.584375738,0,0,1,0,1
4,4500,4,1.584375738,0,0,1,0,1
2,1204,2,2,0,0,0,0,1
3,1410,2,1,0,0,0,0,1
2,1460,2,1,1,0,0,0,1
2,1100,2,1,0,0,0,0,1
2,1310,2,1,0,0,0,0,1
3,1600,3,2,0,0,0,0,1
2,1250,2,2,0,0,0,0,1
3,1665,3,2,0,0,0,0,1
3,1345,2,1,0,0,0,0,1
5,2000,5,2,1,0,0,0,1
2,1416,2,2,0,0,0,0,1
2,1145,2,2,0,0,0,0,1
10,7200,10,3,1,0,0,0,1
3,1231,3,2,1,0,0,0,1
3,1664,3,0,0,0,0,0,1
3,2000,3,1,1,0,0,0,1
2,972,2,2,1,0,0,0,1
4,4500,4,3,1,0,0,0,1
2,1185,2,1,0,0,0,0,1
3,1750,3,2,1,0,0,0,1
3,3155,4,1.584375738,1,0,0,0,1
2,1007,2,1,0,0,0,0,0
3,1700,3,2,0,0,0,0,1
2,1250,2,2,0,0,0,0,1
2,1200,2,1,0,0,0,0,1
2,994,2,1,0,0,0,0,0
2,1150,2,2,0,0,0,0,0
2,1220,2,2,0,0,0,0,1
2,1441,2,1,0,0,0,0,1
2,1157,2,2,0,0,0,0,0
6,1300,6,3,0,0,0,0,1
2,1400,2,2,0,0,0,0,1
3,1370.07,3,1,1,0,0,0,1
5,1200,4,1,0,0,1,0,1
2,900,2,1,0,0,0,0,0
1,418,1,1,0,0,0,0,1
3,1200,3,1,0,0,1,0,1
2,1200,2,3,1,0,0,0,1
2,1062,2,1,0,0,0,0,1
2,1120,2,1,0,0,0,0,1
2,1012,2,1,0,0,0,0,1
3,1500,2,1,0,0,1,0,1
4,950,4,1.584375738,1,0,0,0,1
2,675,2,2,0,0,0,0,1
2,1430,2,2,0,0,0,0,1
3,1195,2,1,0,0,0,0,1
3,2640,5,1,0,0,0,0,1
3,1075,2,1,0,0,0,0,1
3,1570,3,0,0,0,0,0,0
6,782,4,2,0,0,1,0,1
2,1011,2,1,1,0,0,0,0
3,1450,2,1,0,0,0,0,1
2,1129,2,1,0,0,0,0,1
2,1126,2,1,0,0,0,0,1
3,1200,3,1.584375738,0,0,1,0,0
3,1180,2,2,0,0,0,0,1
3,600,4,2,0,0,1,0,1
4,940,4,2,0,0,1,0,0
3,1933,3,2,0,0,0,0,1
2,1082,2,2,1,0,0,0,1
8,2400,8,1,0,0,1,0,1
1,610,1,0,0,0,0,0,0
4,1560,4,1,0,0,1,0,1
3,1300,3,3,0,0,0,0,1
4,3850,6,0,1,0,0,0,1
2,1125,2,1,1,0,0,0,1
6,2400,7,2,0,0,1,0,1
2,777.4,2,0,0,0,0,0,1
4,2500,3,1,0,0,0,0,1
3,1798,3,1.584375738,0,0,0,0,1
3,1864,3,2,1,0,0,0,1
2,1115,2,1,0,0,0,0,1
1,400,1,1,0,0,0,0,1
2,1200,2,1,0,0,0,0,1
2,992,2,2,0,0,0,0,0
2,950,2,3,1,0,0,0,1
4,1500,4,3,0,0,1,0,1
2,1200,2,1,0,0,0,0,1
3,1735,3,2,1,0,0,0,1
3,1750,3,3,1,0,0,0,1
2,1009,2,2,0,0,0,0,1
3,1470,2,3,0,0,0,0,1
3,1527,3,2,0,0,0,0,1
2,985,2,1,1,0,0,0,1
4,3300,4,2,1,0,0,0,1
2,1277,2,1,0,0,0,0,0
2,1100,2,1,0,0,0,0,0
3,1820,3,2,0,0,0,0,1
4,1530,3,3,0,0,0,0,1
3,1886,3,2,0,0,0,0,1
3,1200,2,0,0,0,1,0,1
3,1880,4,2,0,0,0,0,1
2,1255,2,2,0,0,0,0,1
2,700,2,1,0,0,0,0,0
2,1140,2,2,0,0,0,0,1
2,1025,2,1,1,0,0,0,0
4,3453,4,2,1,0,0,0,1
3,1490,2,2,0,0,0,0,1
4,1200,4,2,0,0,1,0,1
3,1850,3,2,0,0,0,0,1
2,1250,2,1,0,0,0,0,1
4,2400,3,1,0,0,0,0,1
4,3522,5,3,0,0,0,0,1
2,1244,2,2,0,0,0,0,0
4,623,4,1,0,0,1,0,1
2,1025,2,1,0,0,0,0,0
2,1034,2,1,0,0,0,0,1
3,1191,2,2,0,0,0,0,0
3,1719,3,2,0,0,0,0,1
2,1035,2,1,0,0,0,0,1
4,1500,3,2,0,0,1,0,1
3,1470,2,2,0,0,0,0,0
2,1140,2,1,0,0,0,0,1
3,1752.12,3,2,0,0,0,0,1
6,600,6,2,0,0,1,0,1
4,600,3,1,0,0,1,0,1
3,2990,3,2,0,0,0,0,1
3,1660,3,2,0,0,0,0,1
3,1275,3,3,0,0,0,0,1
3,1365,3,1,0,0,0,0,0
3,1200,2,0,0,0,1,0,1
3,2546,3,1.584375738,0,0,0,0,1
3,1392,3,1,0,0,0,0,0
2,1245,2,1,0,0,0,0,0
5,1200,3,1,1,0,0,0,1
2,1162,2,2,0,0,0,0,1
3,1476,2,1,0,0,0,0,1
1,700,1,1,1,0,0,0,1
6,3600,6,1,1,0,0,0,1
2,943,2,2,1,0,0,0,1
2,1150,2,1,0,0,1,0,1
2,1113,2,1,0,0,0,0,1
3,1615,3,2,0,0,0,0,0
2,1279,2,3,0,0,0,0,1
2,1256,2,1,0,0,0,0,1
3,1805,3,2,1,0,0,0,1
3,1350,3,1,1,0,0,0,1
3,1525,3,2,0,0,0,0,0
2,1357,2,1,0,0,0,0,0
3,1645,3,2,0,0,0,0,0
3,1777.26,3,2,0,0,0,0,1
2,845,2,2,0,0,0,0,1
2,900,2,0,1,0,0,0,1
2,1210,2,1,0,0,0,0,0
2,829,2,1,0,0,0,0,0
3,1879,3,2,0,0,0,0,1
3,1250,2,2,0,0,0,0,0
4,1200,2,2,1,0,0,0,1
3,1108,2,1,0,0,0,0,0
3,1401,3,2,0,0,0,0,0
3,1157,2,1,0,0,0,0,0
2,1185,2,1,1,0,0,0,1
3,1751,3,2,0,0,0,0,1
5,1550,3,1,0,0,1,0,1
3,1880,3,2,0,0,0,0,1
3,1322.5,3,0,0,0,0,0,0
2,1175,2,2,0,0,0,0,1
2,1407,2,1,1,0,0,0,1
2,1000,2,2,0,0,0,0,1
3,1518,3,3,0,0,0,0,1
4,3600,4,2,0,0,1,0,1
2,1027,2,1,0,0,0,0,0
4,3730,6,2,0,0,0,0,1
2,1145,2,2,1,0,0,0,1
2,1260,2,2,0,0,0,0,0
3,1500,2,3,0,0,0,0,1
3,1737,2,1,0,0,0,0,1
4,3517,2.692510947,1.584375738,0,0,0,0,0
3,1600,4,1,0,0,1,0,1
3,1500,3,2,1,0,0,0,1
2,1120,2,0,0,0,1,0,1
3,1200,4,1,0,0,1,0,1
2,1030,2,1,0,0,0,0,0
6,2500,6,1,1,0,0,0,1
2,1057,2,1,0,0,0,0,1
4,2774,4,3,0,0,0,0,0
2,1460,2,2,0,0,0,0,1
2,1075,2,1,0,0,0,0,1
3,1080,2,1,0,0,0,0,1
4,3626,5,3,0,0,0,0,0
6,5100,7,1.584375738,0,0,0,0,1
2,1139.7,2,1,0,0,0,0,1
2,1074,2,1,0,0,0,0,0
2,1200,2,1,0,0,1,0,0
4,2425,5,1,0,0,0,0,1
2,1323,2,2,0,0,0,0,1
2,1232,2,1,0,0,0,0,0
2,900,2,1,0,0,0,0,1
1,740,1,1,0,0,0,0,1
3,1920,3,2,0,0,0,0,0
1,41382,1,0,0,0,1,0,1
3,1550,3,2,0,0,0,0,1
3,1588,2,3,0,0,0,0,1
3,2300,4,1,1,0,0,0,1
9,3600,8,2,1,0,0,0,1
2,1308,2,1,1,0,0,0,1
3,1340,2,2,0,0,0,0,1
10,3280,9,3,0,0,1,0,1
4,2170,3,2,1,0,0,0,1
3,1719,3,2,0,0,0,0,1
2,1107.83,2,1,0,0,0,0,1
2,1200,2,1,0,0,1,0,0
1,1090,2,1,1,0,0,0,0
5,1500,5,2,0,0,1,0,1
3,1660,3,2,0,0,0,0,0
2,1247,2,1,0,0,0,0,1
3,1595,3,2,0,0,0,0,0
2,1175,2,2,0,0,0,0,1
8,1200,8,1.584375738,0,0,1,0,1
2,1184,2,1,0,0,0,0,1
2,1100,2,2,0,0,0,0,1
2,935,2,0,0,0,1,0,0
2,1200,2,2,1,0,0,0,1
5,2400,5,1,0,0,1,0,1
2,1000,2,1,0,0,0,0,1
2,1000,2,0,1,0,0,0,1
3,1705,3,2,0,0,0,0,1
3,1060,2,2,1,0,0,0,1
4,2325,4,1,0,0,1,0,1
3,1347,2,2,0,0,0,0,0
8,1200,8,3,0,0,1,0,1
2,1402,2,2,0,0,0,0,0
3,2280,4,2,0,0,0,0,0
2,1225,2,2,0,0,0,0,1
2,1080,2,1,0,0,0,0,1
7,4000,7,1.584375738,1,0,0,0,0
3,1919,3,0,0,0,0,0,1
2,1100,2,2,1,0,0,0,1
4,2500,4,3,0,0,0,0,1
2,1200,2,2,0,0,0,0,0
3,1565,2,2,0,0,0,0,1
2,1200,3,0,0,0,1,0,0
3,1581,3,3,0,0,0,0,1
4,2882,5,1,0,0,0,0,0
5,1440,5,2,0,0,1,0,1
3,2180,3,3,0,0,0,0,1
4,7000,8,1.584375738,1,0,0,0,1
2,985,2,1,0,0,0,0,1
2,950,2,2,1,0,0,0,1
2,1339,2,2,0,0,0,0,1
3,1449,3,1,0,0,0,0,1
4,1200,4,2,0,0,1,0,1
2,1100,2,2,0,0,0,0,0
2,1003.5,2,0,0,0,0,0,1
3,2700,3,2,1,0,0,0,1
2,1100,2,3,0,0,0,0,1
2,1140,2,1,1,0,0,0,0
3,3009,3,2,0,0,1,0,1
8,3300,8,3,0,0,0,0,1
2,800,1,2,1,0,0,0,1
5,2000,4,0,1,0,0,0,1
4,1200,4,1,0,0,1,0,1
2,1300,2,3,1,0,0,0,1
2,1220,2,2,0,0,0,0,1
3,2289,3,2,0,0,0,0,1
2,1170,2,1,0,0,0,0,0
2,1350,2,2,0,0,0,0,1
2,883,2,1,0,0,0,0,1
3,1698,3,2,1,0,0,0,1
4,2187.5,4,0,0,0,0,0,0
2,1060,2,1,0,0,0,0,1
2,1185,2,2,0,0,0,0,1
3,2051,3,1,0,0,0,0,0
2,1404,2,1,0,0,0,0,1
2,1252,2,1,0,0,0,0,1
3,1885,3,1,0,0,0,0,0
6,3381,6,3,1,0,0,0,1
2,980,2,2,0,0,0,0,1
3,2500,3,3,0,0,0,0,1
3,1420,3,1,0,0,0,0,0
6,1166,6,1.584375738,0,0,1,0,1
3,2312,3,2,1,0,0,0,1
4,3000,4,1.584375738,0,0,0,0,1
2,1175,2,1,1,0,0,0,1
2,1145,2,2,0,0,0,0,1
2,970,2,1,1,0,0,0,1
2,1125,2,1,1,0,0,0,0
3,1639.5,3,0,0,0,0,0,0
4,5000,4,1.584375738,1,0,0,0,1
3,2150,3,3,1,0,0,0,1
3,1635,3,1,0,0,0,0,0
3,3425,3,1,1,0,0,0,1
4,2950,4,3,1,0,0,0,0
1,1200,2,1,0,0,0,0,0
3,1335,2,2,0,0,0,0,1
4,4450,6,0,0,0,0,0,1
2,1166,2,1,0,0,0,0,1
3,2390,3,1,0,0,0,0,1
3,1460,2,1,0,0,0,0,1
3,1690,3,3,0,0,0,0,1
4,1386,3,2,0,0,1,0,1
2,1090,2,2,0,0,0,0,1
3,1732,3,1,0,0,0,0,0
2,1390,2,1,0,0,0,0,1
2,1095,2,1,1,0,0,0,1
1,416,1,1,0,0,0,0,0
3,2400,2,3,0,0,0,0,1
3,1350,2,3,1,0,0,0,1
3,1453,2,2,1,0,0,0,1
2,1226,2,1,0,0,0,0,1
4,784,2,2,0,0,1,0,1
3,1168,2,1,0,0,0,0,1
3,1776,3,2,0,0,0,0,0
3,1634,3,2,1,0,0,0,1
2,860,2,0,0,0,1,0,1
3,2800,3,1,0,0,1,0,1
3,1650,3,2,0,0,0,0,1
2,1190,2,1,0,0,0,0,1
2,1133,2,1,0,0,0,0,0
3,1559,3,2,0,0,0,0,1
3,1448,4,0,0,0,1,0,1
4,6652,6,1,0,0,0,0,1
2,976,2,1,0,0,0,0,1
4,1350,4,3,0,0,1,0,1
3,1590,2,2,0,0,0,0,1
4,2940,6,2,0,0,0,0,0
3,1633,3,2,1,0,0,0,1
2,1151,2,2,0,0,0,0,0
3,1400,2,2,0,0,0,0,1
2,1037,2,1,0,0,0,0,0
2,1188,2,1,0,0,0,0,1
2,1060,2,1,0,0,0,0,1
3,2215,4,2,0,0,0,0,1
2,1255,2,2,0,0,0,0,1
3,2500,2,1,0,0,1,0,1
2,1075,2,1,0,0,0,0,1
4,2569,5,3,0,0,0,0,0
2,900,2,1,0,0,0,0,0
2,1183,2,1,0,0,0,0,0
2,1100,2,2,0,0,0,0,1
3,1643,2,2,0,0,0,0,1
3,1500,2,2,0,0,0,0,1
2,1291,2,1,0,0,0,0,1
3,1150,3,2,0,0,1,0,0
2,1060,2,1,0,0,0,0,1
3,1575,2,2,0,0,0,0,1
5,1200,4,1,0,0,1,0,1
4,1700,3,2,1,0,0,0,1
2,1236,2,1,0,0,0,0,1
3,1350,2,2,1,0,0,0,1
3,2475,4,3,0,0,0,0,1
6,3800,6,1.584375738,1,0,0,0,1
4,4694,5,1.584375738,1,0,0,0,1
2,1200,2,1,1,0,0,0,0
4,1200,4,1,0,0,1,0,1
2,1225,2,2,1,0,0,0,1
2,1056,2,1,0,0,0,0,0
3,1240,2,2,0,0,0,0,0
3,1200,3,2,0,0,0,0,0
3,1850,3,2,0,0,0,0,0
4,3150,4,3,0,0,0,0,1
1,1200,1,0,1,0,0,0,1
4,1018,4,1,0,0,1,0,1
5,3520,6,1,1,0,0,0,1
3,1185,2,2,0,0,0,0,0
2,918,2,2,0,0,0,0,1
3,1330,2,2,0,0,0,0,1
3,1540,2,3,1,0,0,0,1
2,1200,2,2,0,0,0,0,1
2,927,2,2,0,0,0,0,0
4,2585.5,4,0,1,0,0,0,0
3,1400,2,2,0,0,0,0,1
2,1345,2,2,0,0,0,0,1
4,1900,3,1,1,0,0,0,1
2,1510,2,3,0,0,0,0,1
2,302,2,1,0,0,0,0,1
1,525,2.692510947,1.584375738,0,0,0,0,0
3,1500,3,1,0,0,1,0,0
1,827.5,1,0,0,0,0,0,0
3,1100,2,2,0,0,0,0,1
3,1200,3,1,1,0,0,0,1
3,1100,3,2,0,0,0,0,0
4,2282,4,0,0,1,0,0,0
2,760,2,1,1,0,0,0,1
3,2172,3,0,0,0,1,0,1
6,3800,6,1.584375738,0,0,0,0,1
4,600,2,1,0,0,1,0,1
3,3300,3,2,0,0,0,0,1
3,1242,3,1,0,0,0,0,0
1,410,1,1,0,0,1,0,1
3,1245,2,2,0,0,0,0,1
2,1088,2,2,1,0,0,0,1
2,1200,2,0,1,0,0,0,1
3,1995,3,1,0,0,1,0,1
2,1309,2,1,0,0,0,0,1
3,1717,3,2,0,0,0,0,1
3,2100,3,2,0,0,0,0,1
2,880,1,0,0,0,1,0,1
6,1200,6,1,0,0,1,0,1
3,1250,3,2,0,0,0,0,0
3,3520,5,2,0,0,0,0,1
2,1041,2,2,0,0,0,0,1
3,1505,2,2,0,0,0,0,1
3,1776,3,2,0,0,0,0,0
3,1767,3,2,0,0,0,0,1
2,1293,2,2,0,0,0,0,1
2,1320,2,1,0,0,0,0,1
2,1280,2,2,1,0,0,0,1
2,1245,2,1,0,0,0,0,0
2,1027,1,2,0,0,0,0,1
2,1200,2,1.584375738,1,0,0,0,1
3,1100,3,2,0,0,0,0,0
3,1065,3,1,0,0,1,0,1
3,1814,3,1,0,0,0,0,0
3,1610,2,1,0,0,0,0,1
1,850,1,1,1,0,0,0,1
3,1600,3,3,0,0,0,0,0
3,3200,4,2,0,0,0,0,1
3,1250,2,1,1,0,0,0,1
2,1243,2,2,0,0,0,0,1
3,1452,3,3,0,0,0,0,1
3,1475,3,3,0,0,0,0,1
2,1353,2,3,0,0,0,0,1
4,2100,3,0,0,1,0,0,1
3,1750,3,2,0,0,0,0,0
4,4800,4,3,0,0,1,0,1
2,1270,2,1,1,0,0,0,1
4,2700,3,0,1,0,0,0,1
4,1200,4,2,0,0,1,0,1
4,2695,4,3,1,0,0,0,0
3,1330,3,2,0,0,0,0,1
2,660,1,0,1,0,0,0,1
2,1400,2,3,0,0,0,0,1
4,4000,5,1,1,0,0,0,1
3,1700,3,2,0,0,0,0,1
2,1585,2,2,1,0,0,0,1
3,1385,3,3,0,0,0,0,1
2,1128,2,1,0,0,0,0,0
4,60,4,2,0,0,1,0,0
18,1200,18,1.584375738,0,0,1,0,0
2,1203,2,2,0,0,0,0,1
2,905,2,1,0,0,0,0,1
3,1450,3,2,0,0,0,0,0
2,1105,2,3,0,0,0,0,1
2,1200,2,1,0,0,1,0,0
3,1530,2,3,0,0,0,0,1
2,1105,2,1,0,0,0,0,1
2,1333,2,1,0,0,0,0,0
2,1065,2,2,1,0,0,0,0
2.803653311,1350,2.692510947,1.584375738,0,0,1,1,0
2,1243,2,2,0,0,0,0,1
3,1530,3,2,0,0,0,0,0
2,1200,2,1,0,0,1,0,1
2,1270,2,1,0,0,0,0,1
